time,event,degree,inf_id
0.0,1,2.0,1
0.0,1,4.0,2
0.0,6,4.0,2
0.393772132159967,1,59.0,3
0.7785541358372099,6,59.0,3
0.8023004192941677,1,58.0,4
0.8157560818053976,6,58.0,4
0.851971411373618,1,12.0,5
0.953491612396492,6,12.0,5
0.9745709115982224,1,22.0,6
1.0045394603206845,18,,0
1.0045923660834046,101,2.0,7
1.0188260596867413,18,,0
1.0188602275182075,101,10.0,8
1.0468810445675174,1,52.0,9
1.0826375027772157,1,5.0,10
1.1046787203308235,8,2.0,7
1.1375642307448248,6,5.0,10
1.1588080084662196,1,60.0,11
1.207636103243005,1,1.0,12
1.2137383518287659,1,15.0,13
1.2329203427550164,6,15.0,13
1.3143390695321686,6,52.0,9
1.4473383243350169,1,3.0,14
1.493745948695972,1,2.0,15
1.512485418678576,1,23.0,16
1.5531925198008645,6,60.0,11
1.554559766185979,1,15.0,17
1.559609750305055,1,50.0,18
1.5775550669852634,8,10.0,8
1.653946198291131,6,15.0,17
1.7555211217456972,1,1.0,19
1.7985276190132948,6,3.0,14
1.8196824527903621,1,55.0,20
1.8202265593538585,6,55.0,20
1.855130615312068,1,10.0,21
1.8918022805372054,6,10.0,21
1.9102251417963503,1,27.0,22
1.9192459263522696,1,34.0,23
1.9386386394121449,6,23.0,16
1.9865733938393624,1,19.0,24
1.9894112662111956,1,24.0,25
1.9894965182757214,6,27.0,22
2.0036355295621586,18,,0
2.0036815779290653,101,35.0,26
2.0113400361028813,18,,0
2.0113713935198656,101,6.0,27
2.0196684422750253,18,,0
2.0196770380307445,101,1.0,28
2.0208466487268213,1,60.0,29
2.0236371558773176,1,1.0,30
2.026934701636239,18,,0
2.0269526263278186,101,36.0,31
2.0312992229105395,18,,0
2.031351694209182,101,11.0,32
2.031655238743644,7,12.0,5
2.0366516124115184,18,,0
2.0366854923922446,101,11.0,33
2.041319113709288,6,2.0,15
2.0496500316548487,6,34.0,23
2.051797477174365,1,2.0,34
2.059513468853659,6,24.0,25
2.061506664499426,1,10.0,35
2.0624095905650166,1,47.0,36
2.0858793819853267,1,49.0,37
2.11165877703456,8,11.0,33
2.113816820790286,1,8.0,38
2.1179285669380343,6,1.0,30
2.136451099561795,1,8.0,39
2.1394327470095487,1,58.0,40
2.141629926852198,1,17.0,41
2.150482320185604,1,7.0,42
2.1514473384329773,1,52.0,43
2.1568770693763453,7,5.0,10
2.1568770693763453,16,5.0,10
2.1585681303438466,1,5.0,44
2.1742746557198527,8,1.0,28
2.1861687735844963,1,19.0,45
2.2181910168445853,6,8.0,38
2.219166198497339,1,3.0,46
2.2195923813008576,1,9.0,47
2.2292766534212283,6,19.0,24
2.237573366311309,6,7.0,42
2.2439341171651277,2,3.0,48
2.244173525651629,1,11.0,49
2.2447531575808495,1,5.0,50
2.254319888161303,6,1.0,19
2.2572660811446563,1,1.0,51
2.257701022583562,1,55.0,52
2.2713423695969537,6,19.0,45
2.2988449217502813,8,36.0,31
2.301705548574983,1,55.0,53
2.3183951238136093,8,6.0,27
2.3216946380534615,7,3.0,14
2.337979314075479,1,11.0,54
2.350528796136573,1,8.0,55
2.3505463124921286,1,7.0,56
2.370103779791675,1,1.0,57
2.385056664569298,1,44.0,58
2.3932398696497277,1,17.0,59
2.394200094759374,6,5.0,50
2.394407189799058,1,12.0,60
2.39456857265575,1,2.0,61
2.3971655205665705,1,3.0,62
2.4016360377496566,1,1.0,63
2.4204721334713253,1,34.0,64
2.42285545578294,1,1.0,65
2.423631854931679,1,32.0,66
2.4255392271165137,6,1.0,51
2.432611178244203,7,15.0,13
2.445015425187236,6,10.0,35
2.471049628381317,6,12.0,60
2.477977759260915,1,48.0,67
2.483740320864862,1,5.0,68
2.4909888730611085,1,3.0,69
2.5014825691489406,1,44.0,70
2.502514608545523,1,50.0,71
2.5219235789231673,1,48.0,72
2.5427253898410713,1,2.0,73
2.5507923310975684,6,1.0,12
2.5610676675096395,6,55.0,52
2.5647452814994622,1,58.0,74
2.566410729466997,1,37.0,75
2.569541511315339,1,57.0,76
2.5707431522358184,6,3.0,48
2.573468020355074,1,6.0,77
2.581884712961287,1,12.0,78
2.5862899648897972,1,55.0,79
2.5879956263618324,1,49.0,80
2.598099388481809,6,60.0,29
2.6127771100057524,1,47.0,81
2.6402414132912515,1,2.0,82
2.644164509756234,6,50.0,71
2.658174057795778,6,48.0,67
2.669880175169477,6,49.0,37
2.6702819073248754,1,60.0,83
2.6776766525657845,1,28.0,84
2.678373060475966,6,3.0,46
2.6851724708258713,1,49.0,85
2.691190214655044,1,59.0,86
2.694224847269983,1,10.0,87
2.7045369356900864,7,55.0,20
2.708906824342014,1,39.0,88
2.716129354991866,1,19.0,89
2.7194386575353167,6,47.0,81
2.727568019000344,6,3.0,69
2.7349753142259603,1,55.0,90
2.755175606859863,1,4.0,91
2.757049495361373,6,28.0,84
2.763669072100333,1,38.0,92
2.76650433753968,1,41.0,93
2.7677687593994666,1,49.0,94
2.7691146772600996,1,3.0,95
2.775151203209263,1,55.0,96
2.7851745318622743,1,58.0,97
2.7869752635150093,1,8.0,98
2.807633087894241,1,19.0,99
2.807835114237671,6,2.0,1
2.8196823254676286,1,1.0,100
2.826895336619718,6,1.0,63
2.8311187199275825,6,58.0,97
2.8314346392809147,1,2.0,101
2.834635867904273,6,48.0,72
2.840767318882002,6,11.0,49
2.844910856647996,1,3.0,102
2.856446046775889,6,1.0,57
2.8575583193792364,8,50.0,71
2.876455823663626,1,8.0,103
2.8770679532167773,1,37.0,104
2.8785963496344045,1,5.0,105
2.8912652612749135,1,4.0,106
2.8972575354637846,7,27.0,22
2.900056843918974,1,52.0,107
2.901429556889699,6,3.0,62
2.9033170528189403,1,57.0,108
2.9053350291667144,1,34.0,109
2.90706113048049,6,52.0,107
2.909206650081609,9,10.0,8
2.920026092982338,6,60.0,83
2.9226597416786047,1,58.0,110
2.928105122575492,1,11.0,111
2.9384656294300644,1,1.0,112
2.941764875455451,1,1.0,113
2.952936386140531,1,8.0,114
2.9745911862708936,1,2.0,115
2.975500124538614,1,46.0,116
2.9756372974017458,1,1.0,117
2.975892604673854,1,33.0,118
2.9784618030958323,8,60.0,29
2.981258959943239,1,50.0,119
2.9840219400644643,1,39.0,120
2.9846206662709327,1,42.0,121
2.991134081918183,6,8.0,114
2.9949850317656246,1,55.0,122
3.002868441475545,18,,0
3.0029317552575376,18,,0
3.0029369728227313,101,29.0,123
3.002941846452584,101,6.0,124
3.004423437165605,18,,0
3.004447164671383,101,15.0,125
3.0049200654427826,18,,0
3.0050055490107646,101,2.0,126
3.0050875948985345,1,33.0,127
3.008056653300072,18,,0
3.0081543058329916,101,3.0,128
3.0118770514292486,18,,0
3.011900503788549,101,52.0,129
3.015894297447283,6,2.0,115
3.016723098518982,18,,0
3.0167475076864614,101,15.0,130
3.0194855031030774,6,12.0,78
3.019593097750505,18,,0
3.019603025525596,101,41.0,131
3.0221061014367705,18,,0
3.0221624678655545,101,27.0,132
3.0234781094326046,1,46.0,133
3.023512905850054,1,16.0,134
3.031915751134488,18,,0
3.0319584618603415,101,51.0,135
3.0346230563231176,18,,0
3.034649520360779,101,13.0,136
3.037443687374127,18,,0
3.037547487189516,101,2.0,137
3.0376077826083865,6,22.0,6
3.043751029928153,1,2.0,138
3.0443675670371424,18,,0
3.0443816462937674,101,54.0,139
3.046514817874126,1,2.0,140
3.0663918814799667,1,2.0,141
3.0667397614023653,1,24.0,142
3.0671910886884013,1,35.0,143
3.0687266345083817,6,2.0,82
3.0700278195189648,1,2.0,144
3.0711898046940247,6,32.0,66
3.0761893430317486,7,58.0,4
3.077895094853538,1,17.0,145
3.0788711789574754,6,1.0,112
3.0821408210009276,6,46.0,133
3.0843952866544098,1,60.0,146
3.0879375544993817,1,12.0,147
3.0892333253195186,1,1.0,148
3.093244410313856,6,50.0,119
3.100725299262777,6,52.0,43
3.105797122290958,6,24.0,142
3.1074809478625065,6,8.0,98
3.120228441626958,2,2.0,149
3.1202493509516707,1,10.0,150
3.1205193461910308,8,51.0,135
3.1220975710408623,1,8.0,151
3.125813398686898,1,6.0,152
3.1291445347385594,1,3.0,153
3.133139422006633,1,23.0,154
3.1451384539847873,1,7.0,155
3.145716406509494,6,60.0,146
3.1582074952958963,6,6.0,152
3.166436601795758,1,4.0,156
3.1807818173837554,1,11.0,157
3.1814826577402298,1,19.0,158
3.186389260917883,1,56.0,159
3.1867827645155096,1,11.0,160
3.1870483563796705,1,46.0,161
3.1923473182220534,1,18.0,162
3.193201100085955,1,43.0,163
3.194553441971755,7,8.0,38
3.194672181174119,1,47.0,164
3.1970024380858426,1,1.0,165
3.200571729971103,1,51.0,166
3.212053229225681,6,16.0,134
3.2120722728777906,8,8.0,114
3.2126568075450392,1,1.0,167
3.2175410226983683,1,16.0,168
3.220860616391295,6,46.0,161
3.2212605806870207,1,3.0,169
3.221743887272423,6,10.0,150
3.2235061734721198,8,2.0,126
3.2264687679673516,1,13.0,170
3.2283907385502517,1,57.0,171
3.229933885612758,6,39.0,88
3.233434247945402,1,16.0,172
3.2341502893365264,1,2.0,173
3.2389874060109944,1,5.0,174
3.2419338863898344,6,47.0,36
3.243213224043936,1,7.0,175
3.261680055722492,6,55.0,96
3.268219649590019,1,58.0,176
3.2682414383054454,1,2.0,177
3.278601884680021,1,8.0,178
3.2786706446134506,9,2.0,7
3.281660973213331,8,47.0,81
3.2836233271362785,1,1.0,179
3.2844525346199616,8,11.0,32
3.286339109556312,7,3.0,62
3.287436921067465,1,47.0,180
3.2875362091261273,6,2.0,138
3.292325118027907,8,27.0,132
3.2997943626245005,6,17.0,59
3.302587611342,1,56.0,181
3.3036068341925056,1,37.0,182
3.307185129829106,1,2.0,183
3.3099162902300234,1,12.0,184
3.312655920447943,6,37.0,104
3.3128319081377,2,4.0,185
3.323365379112778,6,58.0,110
3.326919535261214,6,44.0,70
3.3345222001286974,1,3.0,186
3.33570392531459,1,8.0,187
3.3474238193932373,1,55.0,188
3.35031608969136,6,58.0,74
3.3509689734494073,1,13.0,189
3.351816154441214,1,53.0,190
3.3602348702027633,6,16.0,168
3.361926877945119,1,2.0,191
3.3674973222623845,6,17.0,145
3.369093742212567,1,1.0,192
3.369369584182504,1,31.0,193
3.372128289702896,6,55.0,90
3.376828073460922,1,4.0,194
3.378361912872588,6,55.0,79
3.3831845163392718,6,50.0,18
3.38359153569374,1,4.0,195
3.383994815367386,6,18.0,162
3.3872041900140624,1,14.0,196
3.3912613794287507,1,54.0,197
3.393147208432017,8,29.0,123
3.3976372631393996,6,6.0,77
3.402739251064359,6,2.0,191
3.4059188431378944,8,15.0,125
3.4162913403564255,1,38.0,198
3.419918684440139,1,5.0,199
3.4237810597415876,6,56.0,181
3.424583604061434,8,52.0,129
3.426208458260661,6,37.0,182
3.428145802305831,6,1.0,113
3.4355702569920705,1,5.0,200
3.437379910962888,1,2.0,201
3.439101972777172,1,35.0,202
3.449078990036328,1,53.0,203
3.46073080795133,1,50.0,204
3.4683025692898424,1,9.0,205
3.4698636394631883,6,16.0,172
3.470487376473089,1,52.0,206
3.4735823894011704,7,52.0,9
3.4783181188566106,1,4.0,207
3.486776725871436,6,5.0,174
3.489055210684505,1,42.0,208
3.4909734586324523,6,8.0,39
3.500532489236119,6,38.0,198
3.5073650634194355,1,53.0,209
3.5081427032696824,6,33.0,118
3.5107137702583033,6,46.0,116
3.5122577034828275,1,42.0,210
3.5134749184323737,6,1.0,167
3.513657821766865,9,29.0,123
3.5165634906048595,6,10.0,87
3.5212851337082673,6,57.0,171
3.522674587713538,1,48.0,211
3.5232845673418214,1,48.0,212
3.5313630684300423,1,50.0,213
3.5322920138553426,7,3.0,46
3.5326924806401396,6,4.0,185
3.5359575116225406,6,19.0,158
3.550320105213182,1,2.0,214
3.550458944745602,1,46.0,215
3.555396812420927,6,42.0,210
3.555704968416434,8,46.0,116
3.558809091057243,6,47.0,164
3.561046834366264,1,52.0,216
3.561419393436288,6,1.0,165
3.563984829385219,6,11.0,54
3.5640100034231725,1,49.0,217
3.572386738284086,9,11.0,33
3.5728498756772433,1,56.0,218
3.573113353309046,1,22.0,219
3.5776438071670382,1,39.0,220
3.5786558036414156,1,3.0,221
3.5833067757632215,1,53.0,222
3.5871764281175516,1,58.0,223
3.5921985046266434,1,33.0,224
3.594884762333902,6,48.0,212
3.594892149535454,7,3.0,48
3.5981274303303272,6,2.0,173
3.601908087156585,1,9.0,225
3.60217423893016,1,11.0,226
3.6022251368135905,6,39.0,120
3.6031569673324757,6,49.0,94
3.606739890718653,1,2.0,227
3.6108511072902694,1,3.0,228
3.614089452904752,6,47.0,180
3.6164422747781124,1,58.0,229
3.6213702633189957,6,11.0,111
3.6278712220122205,6,5.0,44
3.6283990393159473,1,1.0,230
3.6301090711445263,1,48.0,231
3.63182826247847,1,43.0,232
3.6376275855591724,1,54.0,233
3.6453598026640837,1,3.0,234
3.6476774956760583,1,49.0,235
3.6537052898222844,1,32.0,236
3.6555471661846575,6,1.0,179
3.6580126735072445,1,40.0,237
3.668950586553637,1,3.0,238
3.669410549202445,1,3.0,239
3.6721646033219204,1,50.0,240
3.6723060530260887,1,43.0,241
3.6747790383151435,1,6.0,242
3.675342424494024,1,55.0,243
3.6756151284359353,1,7.0,244
3.681595309895903,1,54.0,245
3.68191529989671,6,3.0,186
3.6856563393455035,1,7.0,246
3.686810510402215,6,33.0,224
3.688789074042135,1,2.0,247
3.6978905885575837,6,3.0,169
3.6982262692071948,1,11.0,248
3.7031587591357895,6,4.0,195
3.7032669974675696,1,4.0,249
3.7034327081577034,1,3.0,250
3.7074464249300565,1,9.0,251
3.7144943993841077,6,2.0,73
3.7157640111041617,1,47.0,252
3.717538687160418,8,3.0,186
3.7198334133019633,6,47.0,252
3.726997182804382,1,2.0,253
3.7357678829832537,6,8.0,103
3.7372233067824348,1,13.0,254
3.7380630428779287,6,11.0,157
3.7381965116282854,2,11.0,255
3.7424029604315527,1,3.0,256
3.7552404330811227,8,44.0,70
3.755558929123486,1,11.0,257
3.756208093159281,1,2.0,258
3.756921752759157,1,6.0,259
3.7596946059904734,6,2.0,61
3.760020842610676,1,1.0,260
3.7603101997365305,1,3.0,261
3.761209520706409,1,1.0,262
3.772684425878676,6,58.0,229
3.773490713687031,1,1.0,263
3.775294399208676,9,27.0,132
3.775396778857229,9,60.0,29
3.778684164657939,1,7.0,264
3.7817228497730784,1,46.0,265
3.782884116562897,1,5.0,266
3.7905777046429963,6,49.0,80
3.792016087021827,6,5.0,266
3.794025518491974,1,5.0,267
3.797766711612855,1,60.0,268
3.800841272984428,1,4.0,269
3.800913605946166,1,5.0,270
3.8062069761756345,1,7.0,271
3.807374055006472,6,40.0,237
3.811385259892562,6,52.0,206
3.812756762211279,1,53.0,272
3.8132960873337987,6,51.0,166
3.8135118995237263,1,3.0,273
3.8147002272352273,8,54.0,139
3.8198422324592585,1,5.0,274
3.821026803269141,6,2.0,214
3.8237018638617952,6,11.0,255
3.8246711718313273,6,54.0,197
3.8264534807570345,6,2.0,177
3.831472831973902,1,57.0,275
3.8317599215796925,1,60.0,276
3.83466681240068,1,11.0,277
3.8421041577367396,6,7.0,56
3.844459766241078,6,1.0,100
3.8450049602935295,6,2.0,144
3.8455504386356143,1,4.0,278
3.8456592062845822,1,26.0,279
3.8457458843693466,1,49.0,280
3.847909733661349,6,3.0,153
3.848506372231536,1,14.0,281
3.84929694182944,1,4.0,282
3.849962069585781,1,47.0,283
3.8526588928270016,6,13.0,189
3.8529439610783163,1,4.0,284
3.8564275056538806,1,58.0,285
3.8601398089700556,1,38.0,286
3.860600194179423,1,53.0,287
3.863398473654974,6,58.0,285
3.8654035709477315,1,3.0,288
3.8658601774061125,6,7.0,246
3.8672623559332346,1,50.0,289
3.868294353759365,6,42.0,208
3.870225006956156,8,3.0,128
3.871247665474929,1,56.0,290
3.8723483025080125,1,26.0,291
3.8729592956558023,9,3.0,128
3.8732213384316174,1,13.0,292
3.8741006718966933,8,54.0,197
3.8746030945586236,1,19.0,293
3.875926523236899,1,53.0,294
3.877080622798802,1,5.0,295
3.877446558544481,1,8.0,296
3.881328651516852,1,2.0,297
3.8823085092728067,6,1.0,230
3.883184323097411,1,17.0,298
3.891760396759162,1,45.0,299
3.8928063998325357,1,53.0,300
3.895150559856609,6,43.0,232
3.8958378043020048,1,57.0,301
3.897966309480329,1,11.0,302
3.898929466283993,1,7.0,303
3.9006010123976753,1,51.0,304
3.9017767050824137,7,10.0,21
3.9059601470769874,6,53.0,287
3.90625773175025,1,49.0,305
3.906266937462737,6,1.0,262
3.9070544698504484,1,23.0,306
3.9081787130467434,1,2.0,307
3.9087614525686765,1,1.0,308
3.911058554687487,1,10.0,309
3.912546362361584,6,4.0,156
3.914867956614525,1,7.0,310
3.9165186318651894,1,34.0,311
3.9167063906991437,1,39.0,312
3.919495289334076,6,38.0,286
3.9211464137530947,6,2.0,253
3.921511249903469,8,6.0,152
3.9231193689134622,6,5.0,267
3.9243971363929373,1,32.0,313
3.927924081318879,6,48.0,211
3.9285605172694256,6,2.0,247
3.9288846363125147,6,4.0,194
3.9311839144113985,1,1.0,314
3.9315936264844176,6,3.0,256
3.9327208514847514,1,19.0,315
3.93894068333208,6,13.0,170
3.942550344478907,8,56.0,181
3.9451887602460443,6,3.0,221
3.9480378239972507,1,14.0,316
3.950432716289291,1,20.0,317
3.9509077936971724,1,5.0,318
3.951985538491206,1,2.0,319
3.95337863653811,6,50.0,289
3.9537441350930074,1,54.0,320
3.958008775779601,6,6.0,242
3.9590043903523813,6,11.0,257
3.96121698734004,1,2.0,321
3.962661149164754,6,44.0,58
3.9627945036517067,6,7.0,244
3.9634573772843913,9,1.0,28
3.9641319084003674,1,56.0,322
3.965560195100556,1,48.0,323
3.968581806511197,1,7.0,324
3.969942429390206,1,22.0,325
3.973106860364702,1,40.0,326
3.9736540525053012,1,37.0,327
3.9736737585149418,1,33.0,328
3.9784194505160735,7,19.0,24
3.978721474512238,1,22.0,329
3.9791634403602885,1,12.0,330
3.9799612706043774,6,34.0,64
3.9801301618449014,1,2.0,331
3.9813763533407887,6,5.0,318
3.9893809490172814,1,40.0,332
3.9918555666461106,6,57.0,76
3.9946008611900075,1,51.0,333
3.99753598097826,1,1.0,334
3.9986994913299228,7,4.0,2
3.999693307580024,1,9.0,335
4.0003773696990015,8,16.0,172
4.001602026187535,1,47.0,336
4.00297025130624,6,5.0,199
4.00321656184387,18,,0
4.0032181599127785,101,11.0,337
4.0046478429281045,1,12.0,338
4.007418172349998,1,16.0,339
4.008149935623594,1,40.0,340
4.008464122314275,6,3.0,238
4.008481146868039,18,,0
4.008487338762099,101,2.0,341
4.009193302056029,1,59.0,342
4.010339334205549,1,1.0,343
4.011585791712385,1,5.0,344
4.0120677718609326,1,59.0,345
4.012320916332471,18,,0
4.012332645860136,101,51.0,346
4.01344997600392,1,8.0,347
4.013861089071656,6,56.0,218
4.0139878467963115,18,,0
4.0140676498727395,101,32.0,348
4.014269240362815,6,1.0,308
4.015384915531298,2,41.0,349
4.01683913593236,18,,0
4.016839667545181,101,6.0,350
4.016874700416697,18,,0
4.0168907241456155,102,8.0,351
4.017212594794609,1,46.0,352
4.017452433337434,1,40.0,353
4.019456757545592,18,,0
4.0196192607001775,101,2.0,354
4.019829036138818,6,7.0,264
4.020228931410338,1,56.0,355
4.02078258245368,18,,0
4.020802958261645,101,8.0,356
4.022246837558249,1,1.0,357
4.022612783125444,1,5.0,358
4.023289792777924,1,31.0,359
4.024030169882183,1,3.0,360
4.0243590392094335,6,26.0,279
4.026097089801554,1,46.0,361
4.029077878432846,8,11.0,337
4.030631708001073,1,14.0,362
4.031783657987289,1,41.0,363
4.032676225614263,1,58.0,364
4.033201650683171,18,,0
4.033337109058254,101,33.0,365
4.034080604229569,6,23.0,306
4.034088104558049,1,49.0,366
4.034379330238042,1,10.0,367
4.035682575272277,18,,0
4.035778601026564,101,48.0,368
4.035851953328078,1,43.0,369
4.037853230595534,8,33.0,118
4.0386708982556145,1,9.0,370
4.038689980967519,18,,0
4.03875248558636,101,3.0,371
4.0388604547403135,1,3.0,372
4.038994238647998,1,33.0,373
4.04039677079857,1,43.0,374
4.040456339529478,1,3.0,375
4.041920683217296,18,,0
4.041946999876909,101,8.0,376
4.043275788332254,18,,0
4.043424518200806,102,47.0,377
4.043669379814997,1,50.0,378
4.043691125838472,1,56.0,379
4.044605871997309,1,1.0,380
4.0446700924485235,1,2.0,381
4.046342102275369,1,10.0,382
4.048730303810694,1,60.0,383
4.049952236938766,18,,0
4.050017899736352,101,1.0,384
4.050293135601227,1,31.0,385
4.050959899867704,1,1.0,386
4.052094696094462,1,5.0,387
