time,event,degree,inf_id
0.0,1,4.0,1
0.0,1,56.0,2
0.0,6,56.0,2
0.007773718403680362,1,54.0,3
0.032625041203233736,1,44.0,4
0.17783350305520343,6,44.0,4
0.18085395188304787,1,33.0,5
0.22542639731332695,1,5.0,6
0.4171180046595271,1,31.0,7
0.5878508548311346,6,54.0,3
0.6198678321052767,6,5.0,6
0.6834092037816089,1,59.0,8
0.7295992872199364,1,2.0,9
0.7586464290445013,2,4.0,10
0.7675397378653478,1,57.0,11
0.8314614033896263,6,33.0,5
0.8605692256026389,1,47.0,12
0.8853084536093785,1,9.0,13
1.0270218164146376,18,,0
1.027022116270927,101,51.0,14
1.030748667316216,6,47.0,12
1.0322799534369178,18,,0
1.0323325351708776,101,57.0,15
1.059229245377131,1,1.0,16
1.0744906122580713,1,40.0,17
1.0767796274465453,1,10.0,18
1.0974222245812941,2,11.0,19
1.1050645600032258,8,51.0,14
1.1065085616472088,1,49.0,20
1.132225897356141,6,31.0,7
1.1428774868529448,1,6.0,21
1.1565216937018954,1,7.0,22
1.1591571896652266,1,48.0,23
1.1655017359009034,6,57.0,11
1.1697119881067692,6,59.0,8
1.1759681618166433,1,54.0,24
1.177510523867397,6,1.0,16
1.2195267369992853,1,50.0,25
1.2341458518150024,1,40.0,26
1.237787925577,1,4.0,27
1.2618782756924942,1,4.0,28
1.2654337041025259,1,7.0,29
1.3191220915508977,6,40.0,26
1.332616759550796,1,49.0,30
1.335478973305599,1,9.0,31
1.360196392357045,6,6.0,21
1.3873813355201614,6,49.0,20
1.3965828434947685,6,4.0,28
1.3994453997279575,6,9.0,13
1.4021813308880786,1,5.0,32
1.428596772428614,1,60.0,33
1.4291291045501682,6,5.0,32
1.4412941607143752,1,4.0,34
1.4447115514298898,1,7.0,35
1.4762147013822557,8,54.0,3
1.5016771273462899,1,36.0,36
1.558104372823925,6,11.0,19
1.5608002898733893,1,3.0,37
1.5613604855346328,1,1.0,38
1.568344299729703,1,46.0,39
1.5972124840650384,1,4.0,40
1.5984180518975597,1,2.0,41
1.6265006967680882,1,2.0,42
1.632816963383048,6,10.0,18
1.6461697257508285,1,27.0,43
1.6567618813860499,1,25.0,44
1.656834227273891,1,2.0,45
1.6691699557207087,1,11.0,46
1.6698934954931877,1,3.0,47
1.67677742540642,1,3.0,48
1.6848755406810727,1,42.0,49
1.716468673914708,1,15.0,50
1.724789810946973,1,6.0,51
1.7273284968686706,7,56.0,2
1.735838850658486,6,4.0,27
1.755909102794566,1,2.0,52
1.7562999555831518,1,2.0,53
1.7628741123385605,1,4.0,54
1.7707160293648583,6,48.0,23
1.7753142649481737,1,5.0,55
1.814299111566545,6,4.0,34
1.8217496998529583,1,14.0,56
1.837196365028053,1,59.0,57
1.8572728175578328,1,44.0,58
1.8918418855428,6,14.0,56
1.8955552796286943,6,4.0,10
1.9069224904169908,6,25.0,44
1.9103733368970655,1,40.0,59
1.911393033010892,6,9.0,31
1.9257978459840606,1,2.0,60
1.9263483650721733,1,2.0,61
1.9378687451866035,1,23.0,62
1.9663357344219232,1,54.0,63
1.9688428054851086,1,4.0,64
1.9939083494345422,1,10.0,65
1.997796330917329,2,4.0,66
2.0016167739406043,18,,0
2.001633199562493,101,9.0,67
2.0021787405419103,1,1.0,68
2.008064751963981,18,,0
2.0081417465019613,101,1.0,69
2.0213341709659476,1,4.0,70
2.022032652536506,6,4.0,64
2.024065684750789,1,1.0,71
2.0286114438227543,18,,0
2.028666867808147,101,3.0,72
2.0373331344803143,18,,0
2.037393184640466,101,2.0,73
2.0384905833891036,18,,0
2.038505968405826,101,2.0,74
2.044438227056584,7,5.0,6
2.0446082331764206,18,,0
2.044753667291944,101,58.0,75
2.0451431781689795,1,6.0,76
2.0490734153986865,8,58.0,75
2.0566485110551174,6,60.0,33
2.065288547070838,1,11.0,77
2.0665658512954543,1,5.0,78
2.077592811299854,1,5.0,79
2.0789454971568953,6,2.0,42
2.080576660257617,7,44.0,4
2.086257915297098,6,4.0,70
2.090204187500686,1,52.0,80
2.093015935961864,1,55.0,81
2.09604350157839,9,54.0,3
2.100736583536922,6,7.0,22
2.104106973443579,8,31.0,7
2.1089660034044795,6,4.0,1
2.117901280034779,6,44.0,58
2.1205959471622715,1,24.0,82
2.1384430443778855,1,52.0,83
2.1394676528681296,1,56.0,84
2.1540860500144423,1,1.0,85
2.1559475310431697,6,40.0,17
2.15730436608464,7,6.0,21
2.1578993178848966,1,38.0,86
2.1585848314264346,1,46.0,87
2.162456157676221,6,2.0,52
2.182241647104252,6,56.0,84
2.183466268333738,6,2.0,53
2.1939296856408346,6,50.0,25
2.1949683323747973,6,38.0,86
2.1976111975804065,1,44.0,88
2.211861435672102,1,7.0,89
2.2139706927601823,2,4.0,90
2.2151006731877114,6,2.0,60
2.2151851025124034,1,2.0,91
2.2271201421780074,1,2.0,92
2.232391698770227,1,7.0,93
2.233262215567475,1,5.0,94
2.2355676865730048,1,7.0,95
2.244356637430628,7,10.0,18
2.247412422804622,6,11.0,77
2.2490461616040363,6,46.0,39
2.2541522401049656,1,60.0,96
2.261293904026497,7,57.0,11
2.2616507188383435,1,12.0,97
2.280006644002029,6,49.0,30
2.2810702427309026,1,2.0,98
2.2877315762718595,8,57.0,15
2.290410995388574,1,4.0,99
2.2988388647428946,6,4.0,66
2.3081200683837872,6,1.0,71
2.3083180806003183,6,15.0,50
2.3156682403700923,1,1.0,100
2.3174618377390166,1,13.0,101
2.320028404744935,6,2.0,41
2.3244329971271642,1,3.0,102
2.3417083086615804,1,41.0,103
2.3493366143833847,1,40.0,104
2.349535347619505,6,3.0,47
2.358391527819585,1,19.0,105
2.358666085494903,1,49.0,106
2.3617626312050026,6,40.0,59
2.3704768252070476,6,2.0,9
2.3901379643323466,1,6.0,107
2.3908350528827946,1,51.0,108
2.3923052484885465,7,5.0,32
2.4101487951205023,6,1.0,100
2.412939010129308,6,59.0,57
2.4152954569490195,1,37.0,109
2.434692034647425,8,4.0,10
2.437400185743196,9,51.0,14
2.4575591306677422,1,9.0,110
2.458751149542225,1,11.0,111
2.477310199663734,1,56.0,112
2.484709910619691,1,39.0,113
2.487427725488975,1,54.0,114
2.488297983214697,1,7.0,115
2.497985761564331,6,11.0,111
2.5039283912005343,7,1.0,16
2.5045066746733946,6,54.0,63
2.5082803974133365,6,3.0,48
2.542623578553442,7,47.0,12
2.550519451820392,1,44.0,116
2.552975176994554,1,56.0,117
2.555363892182728,6,10.0,65
2.5563732015533334,1,4.0,118
2.5592674354760336,1,4.0,119
2.5683178163739675,6,2.0,91
2.574574070831582,1,3.0,120
2.582759579587913,6,1.0,68
2.583850796111352,8,2.0,91
2.584072062189003,1,29.0,121
2.5980044900072086,6,4.0,40
2.605359582165051,6,24.0,82
2.6076109950475255,1,4.0,122
2.6089859176480763,1,11.0,123
2.611698910321064,1,4.0,124
2.6184518078934076,1,12.0,125
2.6215343141707175,6,36.0,36
2.6340834272057156,6,27.0,43
2.649948657637155,1,47.0,126
2.654930946706168,6,56.0,117
2.6589842915717643,1,33.0,127
