time,event,degree,inf_id
0.0,1,2.0,1
0.0,1,40.0,2
0.0,6,40.0,2
0.1949040259177488,1,24.0,3
0.26026603092525036,1,27.0,4
0.39807017890678714,1,12.0,5
0.5724745997857781,1,25.0,6
0.5882660043144243,6,27.0,4
0.5996524017196104,1,5.0,7
0.6507732034513299,1,6.0,8
0.8007283673668708,1,55.0,9
0.9071632356326385,1,47.0,10
0.9101466791491252,6,25.0,6
0.9132290377651024,6,12.0,5
1.0011468069300924,18,,0
1.001218606396701,101,1.0,11
1.0219076793217385,1,6.0,12
1.0377047635887136,6,6.0,8
1.0439471140908791,18,,0
1.0440422845164004,101,27.0,13
1.0685031349473084,1,58.0,14
1.1342849778170778,1,23.0,15
1.160485183881802,1,54.0,16
1.2488776108752462,1,39.0,17
1.2519610579169054,6,6.0,12
1.2668753109059834,8,1.0,11
1.275614816393156,1,20.0,18
1.3130234924410966,1,2.0,19
1.3258522539559054,6,5.0,7
1.42218967043815,6,58.0,14
1.4374126971413885,1,1.0,20
1.4430557427115307,6,55.0,9
1.476026982986367,1,29.0,21
1.5556854173959094,6,2.0,1
1.558414959451567,1,57.0,22
1.5716419008330225,1,3.0,23
1.606238881696211,1,22.0,24
1.6297235001788768,6,2.0,19
1.668414386102467,1,5.0,25
1.673758775177946,2,60.0,26
1.6800690289914593,1,2.0,27
1.6930914596689348,6,60.0,26
1.6933963774364869,8,6.0,12
1.6997625909880056,1,12.0,28
1.7483542741034543,1,47.0,29
1.7711486136689152,1,2.0,30
1.8042553348580042,1,23.0,31
1.8222702847423105,6,39.0,17
1.8399156270862238,1,58.0,32
1.8529845455966898,6,22.0,24
1.893395959617574,8,6.0,8
1.9142390969046883,6,57.0,22
1.9630042847662734,1,3.0,33
1.968262868589922,1,3.0,34
1.9737251935107702,6,3.0,34
2.0060272223678806,1,4.0,35
2.012334354546004,1,46.0,36
2.028966200004593,18,,0
2.028975830272621,101,23.0,37
2.029279489396555,18,,0
2.029499028838693,101,6.0,38
2.036502635510073,18,,0
2.036552386195255,101,12.0,39
2.036873302894612,18,,0
2.036948155039153,101,2.0,40
2.0377091876637525,1,2.0,41
2.04344261936203,7,55.0,9
2.044560227639183,18,,0
2.0445906205111375,101,52.0,42
2.0477694541077787,18,,0
2.0477870552108013,101,52.0,43
2.055572991963285,6,20.0,18
2.0565100553363083,1,10.0,44
2.0930412447748012,1,17.0,45
2.097041279393134,1,38.0,46
2.0988817056125866,7,12.0,5
2.10896126226692,6,47.0,10
2.1236521279541143,1,2.0,47
2.139041978284755,2,2.0,48
2.1761667209538946,6,5.0,25
2.1775220904936585,1,58.0,49
2.1803882876577205,8,3.0,34
2.2243345349107466,9,1.0,11
2.225237463300606,6,54.0,16
2.2264116925185857,1,49.0,50
2.2318814465981203,1,13.0,51
2.23762493186729,1,5.0,52
2.246046399570949,6,2.0,27
2.2488521481170958,1,8.0,53
2.250991694730236,1,57.0,54
2.2537691289019826,1,4.0,55
2.2581597363853647,1,47.0,56
2.270091737186948,1,60.0,57
2.270446952345387,1,9.0,58
2.272049280044662,6,1.0,20
2.2859157106627936,1,51.0,59
2.28842607402233,1,58.0,60
2.305644710239499,1,11.0,61
2.3102214418840346,6,3.0,23
2.311656992155635,1,34.0,62
2.315180140313153,6,3.0,33
2.315650870385094,1,18.0,63
2.3281966168003456,1,4.0,64
2.3299462612097144,8,27.0,13
2.343345209413506,6,2.0,41
2.349889024634983,7,5.0,7
2.36308226866149,1,9.0,65
2.366238074576532,1,12.0,66
2.392092603147724,8,47.0,10
2.3971349785519616,1,34.0,67
2.399745796602715,1,9.0,68
2.4087169934137456,1,49.0,69
2.4229357793280832,6,12.0,28
2.4230161950428486,1,4.0,70
2.4263088069934104,7,60.0,26
2.427680329450649,1,2.0,71
2.4348409333398227,6,2.0,71
2.453517892770215,7,27.0,4
2.4837871719023905,1,30.0,72
2.48428891108964,1,5.0,73
2.4872009350021362,1,1.0,74
2.489770565771999,1,47.0,75
2.5001854666729026,1,3.0,76
2.503693939309195,6,57.0,54
2.506153387895252,7,39.0,17
2.5153098834023533,6,34.0,62
2.5250289919744784,1,47.0,77
2.5267929173502752,1,8.0,78
2.5336983360882384,6,30.0,72
2.53402061400835,6,29.0,21
2.534792847724925,1,46.0,79
2.5379493152848553,1,9.0,80
2.5381948208030334,1,45.0,81
2.580557047213745,1,3.0,82
2.580817821696189,6,58.0,32
2.5821334795483377,1,12.0,83
2.5830680537456145,1,22.0,84
2.5888684880989774,1,34.0,85
2.5898847726516734,6,45.0,81
2.6073945422355362,6,46.0,79
2.607454408755826,1,51.0,86
2.6125683721724666,8,3.0,23
2.615591218834048,6,4.0,35
2.638203929226358,1,6.0,87
2.6388390441711667,6,47.0,29
2.645814574471762,1,51.0,88
2.651449439135157,7,25.0,6
2.6519889321548824,1,43.0,89
2.6550122556375957,1,4.0,90
2.655965145115035,6,23.0,15
2.6564612631129654,6,3.0,76
2.6736715650526897,1,6.0,91
2.6754779761901726,6,46.0,36
2.6962372434774653,8,4.0,35
2.696285665283651,1,2.0,92
2.701746038380059,6,47.0,77
2.7035853724927135,1,10.0,93
2.7069046551794522,1,41.0,94
2.7280636286074786,6,49.0,50
2.730743855464547,1,16.0,95
2.7309062206302124,1,46.0,96
2.733680087522346,6,8.0,78
2.7419880598318516,1,11.0,97
2.7459726652308563,6,34.0,67
2.7464265965054255,7,20.0,18
2.7464265965054255,16,20.0,18
2.7637759433429845,1,5.0,98
2.766091134724712,6,9.0,65
2.7707522050004814,1,2.0,99
2.7858732768455834,6,11.0,61
2.7884714112120346,1,3.0,100
2.790033808587276,1,33.0,101
2.792466980415214,1,7.0,102
2.79536807364831,1,57.0,103
2.798738428096943,1,47.0,104
2.7997743458317865,1,6.0,105
2.81347169941899,1,3.0,106
2.8226740076105727,1,5.0,107
2.8230387810311797,8,2.0,40
2.8239557989723307,1,36.0,108
2.8296881078900653,1,54.0,109
2.833323939525963,6,9.0,80
2.833953995428226,1,57.0,110
2.8415770447389486,1,9.0,111
2.8419861139935194,1,33.0,112
2.848652052613233,1,10.0,113
2.852489077088518,1,5.0,114
2.8528323707242063,1,1.0,115
2.853917264487251,9,2.0,40
2.8957659541845944,7,2.0,71
2.9087948246880417,1,12.0,116
2.916696861630074,1,44.0,117
2.919003569037494,1,60.0,118
2.923739740330036,6,2.0,30
2.9362114219660937,1,11.0,119
2.942844290372868,6,8.0,53
2.943825492554073,1,6.0,120
2.9476721041087375,6,2.0,47
2.9740053045081623,1,8.0,121
2.979793981521029,7,58.0,14
2.986206675448642,1,7.0,122
2.988894715461339,1,1.0,123
3.0004933936267304,18,,0
3.000501765104795,101,36.0,124
3.0066600145575144,18,,0
3.006666694738672,101,5.0,125
3.0092445131575274,18,,0
3.009330069597328,101,4.0,126
3.0113180978291103,1,51.0,127
3.0122292531709705,1,46.0,128
3.0124404802284794,6,17.0,45
3.013504541133077,18,,0
3.0135382320007493,101,3.0,129
3.015095505496754,18,,0
3.0151269264733047,101,46.0,130
3.0171877459872305,6,5.0,114
3.018741933017574,18,,0
3.018783598804664,101,4.0,131
3.024370069530227,6,57.0,110
3.025208716073491,18,,0
3.025257196456251,101,2.0,132
3.0273300323667325,8,2.0,132
3.0314136966307323,18,,0
3.031465962444902,101,15.0,133
3.0325362490611862,8,46.0,79
3.032642265226054,18,,0
3.0326551297687465,101,3.0,134
3.033683473337147,18,,0
3.0337049600074133,101,60.0,135
3.035469342219706,18,,0
3.0355328813103974,101,42.0,136
3.0359594101125587,6,47.0,104
3.0382122228621045,18,,0
3.0382819558955267,101,49.0,137
3.0422647558834206,18,,0
3.04234383002301,101,6.0,138
3.043206243516452,1,4.0,139
3.0454920909855288,1,50.0,140
3.0462610434798063,6,57.0,103
3.0539616716803524,1,44.0,141
3.063420991744063,8,4.0,126
3.063575257210405,6,60.0,118
3.0697205192106414,1,11.0,142
3.07558479572198,1,4.0,143
3.0774888303768653,1,13.0,144
3.0776322799854428,1,17.0,145
3.0803703884541958,1,1.0,146
3.083249543629098,1,1.0,147
3.0833588812388495,9,6.0,8
3.084221693068444,1,5.0,148
3.086812272200355,1,25.0,149
3.0975987979006105,1,37.0,150
3.1026715852994786,1,5.0,151
3.1091564443973363,1,4.0,152
3.1180998330524203,8,52.0,43
3.121107471131037,1,33.0,153
3.1291778356838518,1,9.0,154
3.130896134471952,1,36.0,155
3.138555758956013,6,33.0,101
3.1424835783505367,1,60.0,156
3.1564612108022683,6,2.0,48
3.168613552353384,8,47.0,104
3.169614164644837,1,1.0,157
3.1787967792721123,1,11.0,158
3.183029854586942,6,6.0,120
3.183905627647815,1,3.0,159
3.1894222294263432,1,2.0,160
3.1897828042737126,8,6.0,38
3.192672756105153,6,51.0,127
3.1930928455972647,6,50.0,140
3.1956898018281605,6,9.0,111
3.1971439552990937,1,57.0,161
3.199333756841654,1,46.0,162
3.2011804225599216,7,2.0,1
3.2011804225599216,16,2.0,1
3.2052886468767197,1,33.0,163
3.2053110318218647,9,6.0,38
3.2054603273406137,6,4.0,139
3.2056272104022923,1,22.0,164
3.208793378642159,2,56.0,165
3.2169817604737374,6,12.0,66
3.218578098995132,6,46.0,162
3.220262406439125,1,3.0,166
3.229942985768168,8,6.0,120
3.233780666782409,6,6.0,105
3.2364713796796116,6,33.0,163
3.239530762239025,1,1.0,167
3.2453710214444924,1,52.0,168
3.2472841549007487,6,12.0,83
3.2488946679724497,1,1.0,169
3.249106669820332,6,60.0,156
3.2532973205834037,1,1.0,170
3.256222168225661,1,1.0,171
3.2611647353824806,6,3.0,106
3.264046404686464,1,54.0,172
3.2643156895666885,1,5.0,173
3.267602826858692,7,2.0,19
3.273844932253265,6,13.0,51
3.285460774587536,1,35.0,174
3.287700917437485,6,10.0,93
