time,event,degree,inf_id
0.0,1,29.0,1
0.0,1,10.0,2
0.0,6,10.0,2
0.02329625681813709,1,57.0,3
0.043712488299634825,6,57.0,3
0.3387588655558391,1,59.0,4
0.3473024322149144,1,4.0,5
0.35417641559261837,1,57.0,6
0.5979204935995655,1,54.0,7
0.6720082970844646,6,59.0,4
0.7727330497665772,1,41.0,8
0.7735817090524879,1,32.0,9
0.7878376622073394,6,32.0,9
0.8171061164432466,1,4.0,10
0.8405924163276057,1,9.0,11
0.8615621416733139,8,57.0,3
0.8931369301347059,1,6.0,12
0.918122305250137,6,6.0,12
0.9364190941322432,6,57.0,6
0.9706189635219551,1,9.0,13
0.9891704447252433,1,4.0,14
1.0114626828011106,1,48.0,15
1.0322555708157346,18,,0
1.032257599965685,101,60.0,16
1.0447181051121408,18,,0
1.0447292549896232,101,10.0,17
1.0618202676643607,6,48.0,15
1.2138474607083927,6,4.0,14
1.215858729433684,1,7.0,18
1.2776725201489667,1,29.0,19
1.307472049723395,6,9.0,13
1.3179252944734476,1,26.0,20
1.3890350986322577,1,57.0,21
1.4168233947230062,6,41.0,8
1.4579815917037975,1,4.0,22
1.4682224223376257,6,29.0,19
1.4727974402486945,1,4.0,23
1.4740908192664754,1,22.0,24
1.5026602254874843,6,7.0,18
1.504868078460727,8,10.0,17
1.5099035534643381,1,56.0,25
1.5549830796447197,1,5.0,26
1.5549990024369238,7,59.0,4
1.5829668078968708,1,11.0,27
1.5959335243946202,6,56.0,25
1.6143569171296528,6,4.0,10
1.6249558669131297,1,6.0,28
1.6334265909624486,6,57.0,21
1.6531172068235496,1,58.0,29
1.6722923554199638,6,22.0,24
1.6950049514224355,1,7.0,30
1.7031229824526009,1,4.0,31
1.7452298051652608,1,9.0,32
1.7555670395466618,1,44.0,33
1.7797031427921775,2,57.0,34
1.7853512300731613,1,5.0,35
1.7900927132971725,1,3.0,36
1.8106232597949128,1,4.0,37
1.812567992906616,1,5.0,38
1.8203444100374198,8,57.0,21
1.82299982089039,1,54.0,39
1.830800345560792,1,6.0,40
1.8380567645594736,1,38.0,41
1.8712635214675888,9,57.0,3
1.8769988225414271,1,30.0,42
1.8942966774779315,1,5.0,43
1.9043580798118684,6,26.0,20
1.9173901543467928,1,30.0,44
1.9213104760082258,1,2.0,45
1.9225807471763487,1,2.0,46
1.924907840170871,1,18.0,47
